seed,balance_score,size_ratio,state_l1,drift_score,month_overlap,month_div,min_val,max_val,hybrid
393,1.6850669980360884,1.7446808510638299,0.47019307348612926,-0.7968860732322682,0.2551587301587302,1.0520448033909984,47,82,1.1272467467735008
266,1.7296609420085303,1.7037037037037037,0.5129786191524133,-0.8585310521242537,0.24932539682539684,1.1078564489496505,54,92,1.1286892055215527
465,1.609768395885524,1.459016393442623,0.5753760012214505,-0.6832263062525387,0.3140873015873016,0.9973136078398402,61,89,1.131509981508747
272,1.7277022468193945,1.7017543859649122,0.5129739304272412,-0.8344155416497401,0.24166666666666664,1.0760822083164068,57,97,1.1436113676645765
64,1.8127279875267492,1.7272727272727273,0.542727630127011,-0.9473971093139453,0.19166666666666668,1.139063775980612,55,95,1.1495500110069876
84,1.7399150236763261,1.9069767441860466,0.4164691397451398,-0.8346848739495798,0.2565476190476191,1.0912324929971988,43,82,1.1556356119116202
317,1.6858671365153928,1.74,0.4729335682576964,-0.7554136482179077,0.2710714285714286,1.0264850767893363,50,87,1.1570775827628574
0,1.6539140213642263,1.7037037037037037,0.47510515883026133,-0.7024111192242507,0.29888888888888887,1.0013000081131396,54,92,1.1622262379072508
82,1.7970959357525782,1.8541666666666667,0.47146463454295573,-0.9030141944418218,0.2314285714285714,1.1344427658703933,48,89,1.164985999643303
220,1.6823774728957543,1.55,0.5661887364478772,-0.7388117962640038,0.28095238095238095,1.0197641772163848,60,93,1.1652092155109517
16,1.746550842862246,1.9130434782608696,0.4167536823006882,-0.8272710808461319,0.24107142857142855,1.0683425094175605,46,88,1.1674610862699537
328,1.5584170115671512,1.6415094339622642,0.45845378880244353,-0.5538728404209057,0.3599603174603174,0.9138331578812231,53,87,1.1707060232725173
461,1.6396668537179937,1.390625,0.6245209268589968,-0.6566395376672971,0.3009920634920635,0.9576316011593606,64,89,1.1800191773508857
214,1.7882611506140917,1.92,0.43413057530704585,-0.8644132011779071,0.23888888888888887,1.103302090066796,50,96,1.1831719097895568
39,1.6464734538304313,1.6603773584905661,0.49304804766993254,-0.6597289986058437,0.28829365079365077,0.9480226493994944,53,88,1.1846631548063407
